Ministry_Contact,Sampling_Agency,Project,Work_Order_number,Location_ID,Location_Name,LocationType,Location_Latitude,Location_Longitude,Location_Elevation,Location_Elevation_Units,Location_Group,Field_Visit_Start_Time,Field_Visit_End_Time,Field_Visit_Participants,Field_Comment,Activity_Comment,Field_Filtered,Field_Filtered_Comment,Field_Preservative,Field_Device_ID,Field_Device_Type,Sampling_Context_Tag,Collection_Method,Medium,Taxonomy,Depth_Upper,Depth_Lower,Depth_Unit,Observed_Date_Time,Observed_Date_Time_End,Observed_Property_ID,CAS_Number,Result_Value,Method_Detection_Limit,Method_Reporting_Limit,Result_Unit,Detection_Condition,Limit_Type,Composite_Stat,Fraction,Data_Classification,Analyzing_Agency,Analysis_Method,Analyzed_Date_Time,Result_Status,Result_Grade,Activity_Name,Tissue_Type,Lab_Arrival_Temperature,Specimen_Name,Lab_Quality_Flag,Lab_Arrival_Date_Time,Lab_Prepared_Date_Time,Lab_Sample_ID,Lab_Dilution_Factor,Lab_Comment,Lab_Batch_ID,QC_Type,QC_Source_Activity_Name,Validation_Warnings,Standards_Violation
Maxwell Hoyer,"52 - Southern Region, Penticton",BC Lake Monitoring Network,50254999,E303413,CHILLIWACK LAKE NEAR CENTRE OF THE NORTH 1/2 OF LAKE,LAKE OR POND,49.076764,-121.436211,2040.0,m,BC Lake Monitoring Network (BCLMN),2021-08-18T09:00:00.000-08:00,2021-08-18T09:15:00.000-08:00,Danny St. Hilaire,,Generated activity from observation import file E303413.csv.0_dd95c796-e152-4e3a-8802-a0ad4c2161db.csv,false,,,,Field: Device Type,,GRB,Water - Fresh,,20,45,m,2021-08-18 09:15:00.000-08:00,2021-08-18T09:30:00.000-08:00,"thallium (Tl), total (fl. conc.)",7440-28-0,0.000002,0.000002,,mg/l,NOT_DETECTED,,,TOTAL,LAB,ALS,METT;MET-T-NP-BCMOE-MS-VA;US EPA,2021-08-24 00:00:00.000-08:00,Preliminary,Ungraded,3767288,,3,Metals,,2021-08-19 12:00:00.000-08:00,,,,"Lab Batch ID: VA21B7592 EMS Result ID: 32247934 , Lab comments if any:",,,,,
Danny St.Hilaire,"52 - Southern Region, Penticton",BC Lake Monitoring Network,50260656,E303413,CHILLIWACK LAKE NEAR CENTRE OF THE NORTH 1/2 OF LAKE,LAKE OR POND,49.076764,-121.436211,2040.0,m,BC Lake Monitoring Network (BCLMN),2023-04-17T11:45:00.000-08:00,2023-04-17T12:00:00.000-08:00,Danny St. Hilaire,,Generated activity from observation import file E303413.csv.0_dd95c796-e152-4e3a-8802-a0ad4c2161db.csv,false,,,,Field: Device Type,,GRB,Water - Fresh,,1,7,m,2023-04-17 11:45:00.000-08:00,2023-04-17T12:00:00.000-08:00,"nitrogen, nitrate (NO₃⁻) + nitrite (NO₂⁻), dissolved (N+N) (fl. conc.)",14797-55-8 & 14797-65-0,0.0935,0.0032,,mg/l,,,,DISSOLVED,LAB,ALS,XCAL;Calculation (mg/L);EMS Migration,2023-04-20 00:00:00.000-08:00,Preliminary,Ungraded,4076633,,3,Nutrients,,2023-04-18 11:15:00.000-08:00,,,,"Lab Batch ID: VA23A8323 EMS Result ID: 37595803 , Lab comments if any:",,,,,
Danny St.Hilaire,"52 - Southern Region, Penticton",BC Lake Monitoring Network,50258725,E303413,CHILLIWACK LAKE NEAR CENTRE OF THE NORTH 1/2 OF LAKE,LAKE OR POND,49.076764,-121.436211,2040.0,m,BC Lake Monitoring Network (BCLMN),2022-08-17T08:30:00.000-08:00,2022-08-17T08:45:00.000-08:00,DSH,,Generated activity from observation import file E303413.csv.0_dd95c796-e152-4e3a-8802-a0ad4c2161db.csv,false,,,,Field: Device Type,,GRB,Water - Fresh,,20,45,m,2022-08-17 08:45:00.000-08:00,2022-08-17T09:00:00.000-08:00,"vanadium (V), total (fl. conc.)",7440-62-2,0.000212,0.0002,,mg/l,,,,TOTAL,LAB,ALS,METN;MET-T-NP-CCMS-VA;US EPA,2022-08-24 00:00:00.000-08:00,Preliminary,Ungraded,3947879,,0,Metals,,2022-08-18 11:00:00.000-08:00,,,,"Lab Batch ID: VA22B9378 EMS Result ID: 35274955 , Lab comments if any:",,,,,
Danny St.Hilaire,"52 - Southern Region, Penticton",BC Lake Monitoring Network,50260656,E303413,CHILLIWACK LAKE NEAR CENTRE OF THE NORTH 1/2 OF LAKE,LAKE OR POND,49.076764,-121.436211,2040.0,m,BC Lake Monitoring Network (BCLMN),2023-04-17T11:45:00.000-08:00,2023-04-17T12:00:00.000-08:00,Danny St. Hilaire,,Generated activity from observation import file E303413.csv.0_dd95c796-e152-4e3a-8802-a0ad4c2161db.csv,false,,,,Field: Device Type,,GRB,Water - Fresh,,20,45,m,2023-04-17 12:00:00.000-08:00,2023-04-17T12:15:00.000-08:00,"chromium (Cr), total (fl. conc.)",7440-47-3,0.0001,0.0001,,mg/l,NOT_DETECTED,,,TOTAL,LAB,ALS,METN;MET-T-NP-CCMS-VA;US EPA,2023-04-20 00:00:00.000-08:00,Preliminary,Ungraded,4076632,,3,Metals,,2023-04-18 11:15:00.000-08:00,,,,"Lab Batch ID: VA23A8323 EMS Result ID: 37595768 , Lab comments if any:",,,,Statistical Outlier: 1.0E-4 mg/l >= P95 (1.0E-4 mg/l),
Danny St.Hilaire,"52 - Southern Region, Penticton",BC Lake Monitoring Network,50261832,E303413,CHILLIWACK LAKE NEAR CENTRE OF THE NORTH 1/2 OF LAKE,LAKE OR POND,49.076764,-121.436211,2040.0,m,BC Lake Monitoring Network (BCLMN),2023-08-22T08:45:00.000-08:00,2023-08-22T09:00:00.000-08:00,Danny St. Hilaire,,Generated activity from observation import file E303413.csv.0_dd95c796-e152-4e3a-8802-a0ad4c2161db.csv,false,,,,Field: Device Type,,GRB,Water - Fresh,,25,45,m,2023-08-22 09:00:00.000-08:00,2023-08-22T09:15:00.000-08:00,"manganese (Mn), total (fl. conc.)",7439-96-5,0.000703,0.00005,,mg/l,,,,TOTAL,LAB,ALS,METN;MET-T-NP-CCMS-VA;US EPA,2023-08-25 00:00:00.000-08:00,Preliminary,Ungraded,4161473,,5,Metals,,2023-08-23 11:00:00.000-08:00,,,,"Lab Batch ID: VA23B9685 EMS Result ID: 39227150 , Lab comments if any:",,,,,
Danny St.Hilaire,"52 - Southern Region, Penticton",BC Lake Monitoring Network,50257108,E303413,CHILLIWACK LAKE NEAR CENTRE OF THE NORTH 1/2 OF LAKE,LAKE OR POND,49.076764,-121.436211,2040.0,m,BC Lake Monitoring Network (BCLMN),2022-03-29T09:15:00.000-08:00,2022-03-29T09:30:00.000-08:00,Danny St. Hilaire,,Generated activity from observation import file E303413.csv.0_dd95c796-e152-4e3a-8802-a0ad4c2161db.csv,false,,,,Field: Device Type,,GRB,Water - Fresh,,1,10,m,2022-03-29 09:15:00.000-08:00,2022-03-29T09:30:00.000-08:00,chlorophyll A (fl. conc.),1406-65-1,0.000315,0.01,,mg/l,,,,,LAB,ALS,X454;Fluorimetric: Extraction;EMS Migration,2022-04-04 00:00:00.000-08:00,Preliminary,Ungraded,3865412,,3,Biological Examination,,2022-03-30 12:00:00.000-08:00,,,,"Lab Batch ID: VA22A6536 EMS Result ID: 33606593 , Lab comments if any:",,,,,
Danny St.Hilaire,74 - Permittee,BC Lake Monitoring Network,50252339,E303413,CHILLIWACK LAKE NEAR CENTRE OF THE NORTH 1/2 OF LAKE,LAKE OR POND,49.076764,-121.436211,2040.0,m,BC Lake Monitoring Network (BCLMN),2021-04-07T08:45:00.000-08:00,2021-04-07T09:00:00.000-08:00,Danny St. Hilaire,,Generated activity from observation import file E303413.csv.0_dd95c796-e152-4e3a-8802-a0ad4c2161db.csv,false,,,,Field: Device Type,,GRB,Water - Fresh,,18,45,m,2021-04-07 09:00:00.000-08:00,2021-04-07T09:15:00.000-08:00,"potassium (K), total (fl. conc.)",-,0.439,0.02,,mg/l,,,,TOTAL,LAB,ALS,METN;MET-T-NP-CCMS-VA;US EPA,2021-04-09 00:00:00.000-08:00,Preliminary,Ungraded,3683146,,1,Metals,,2021-04-08 12:40:00.000-08:00,,,,"Lab Batch ID: VA21A6512 EMS Result ID: 31028360 , Lab comments if any:",,,,,
Danny St.Hilaire,74 - Permittee,BC Lake Monitoring Network,50237833,E303413,CHILLIWACK LAKE NEAR CENTRE OF THE NORTH 1/2 OF LAKE,LAKE OR POND,49.076764,-121.436211,2040.0,m,BC Lake Monitoring Network (BCLMN),2018-08-15T12:20:00.000-08:00,2018-08-15T12:45:00.000-08:00,Danny St.Hilaire,W010/N230/M431 (EN),Generated activity from observation import file E303413.csv.0_dd95c796-e152-4e3a-8802-a0ad4c2161db.csv,false,,,,Field: Device Type,,GRB,Water - Fresh,,1,10,m,2018-08-15 12:20:00.000-08:00,2018-08-15T12:40:00.000-08:00,"carbon, organic, dissolved (DOC) (fl. conc.)",-,0.65,0.5,,mg/l,,,,DISSOLVED,LAB,ALS,X067;TOC Analyzer;EMS Migration,2018-08-20 00:00:00.000-08:00,Preliminary,Ungraded,3288216,,4,Carbon,,2018-08-16 08:50:00.000-08:00,,,,"Lab Batch ID: L2147904 EMS Result ID: 25247103 , Lab comments if any:",,,,,
Diane Sutherland,74 - Permittee,BC Lake Monitoring Network,50226519,E303413,CHILLIWACK LAKE NEAR CENTRE OF THE NORTH 1/2 OF LAKE,LAKE OR POND,49.076764,-121.436211,2040.0,m,BC Lake Monitoring Network (BCLMN),2016-09-07T10:30:00.000-08:00,2016-09-07T11:00:00.000-08:00,Diane Sutherland,Chloro a filtered vol : 1L,Generated activity from observation import file E303413.csv.0_dd95c796-e152-4e3a-8802-a0ad4c2161db.csv,false,,,,Field: Device Type,,GRB,Water - Fresh,,1,9,m,2016-09-07 10:30:00.000-08:00,,"nitrogen, nitrate (NO₃⁻), dissolved (fl. conc.)",14797-55-8,0.0285,0.003,,mg/l,,,,DISSOLVED,LAB,ALS,X044;Ion Chromatography;EMS Migration,2016-09-08 00:00:00.000-08:00,Preliminary,Ungraded,3036623,,10,Nutrients,,2016-09-07 12:00:00.000-08:00,,,,"Lab Batch ID: L1825179 EMS Result ID: 21343151 , Lab comments if any:",,,,,
Maxwell Hoyer,"52 - Southern Region, Penticton",BC Lake Monitoring Network,50254999,E303413,CHILLIWACK LAKE NEAR CENTRE OF THE NORTH 1/2 OF LAKE,LAKE OR POND,49.076764,-121.436211,2040.0,m,BC Lake Monitoring Network (BCLMN),2021-08-18T09:00:00.000-08:00,2021-08-18T09:15:00.000-08:00,Danny St. Hilaire,,Generated activity from observation import file E303413.csv.0_dd95c796-e152-4e3a-8802-a0ad4c2161db.csv,false,,,,Field: Device Type,,GRB,Water - Fresh,,1,10,m,2021-08-18 09:00:00.000-08:00,2021-08-18T09:15:00.000-08:00,"vanadium (V), total (fl. conc.)",7440-62-2,0.000203,0.0002,,mg/l,,,,TOTAL,LAB,ALS,METN;MET-T-NP-CCMS-VA;US EPA,2021-08-24 00:00:00.000-08:00,Preliminary,Ungraded,3767289,,3,Metals,,2021-08-19 12:00:00.000-08:00,,,,"Lab Batch ID: VA21B7592 EMS Result ID: 32247991 , Lab comments if any:",,,,,
Danny St.Hilaire,74 - Permittee,BC Lake Monitoring Network,50247824,E303413,CHILLIWACK LAKE NEAR CENTRE OF THE NORTH 1/2 OF LAKE,LAKE OR POND,49.076764,-121.436211,2040.0,m,BC Lake Monitoring Network (BCLMN),2020-08-20T09:15:00.000-08:00,2020-08-20T09:30:00.000-08:00,Danny St. Hilaire,W576-577/ N100/ T398/ TC,Generated activity from observation import file E303413.csv.0_dd95c796-e152-4e3a-8802-a0ad4c2161db.csv,false,,,,Field: Device Type,,GRB,Water - Fresh,,1,9,m,2020-08-20 09:15:00.000-08:00,2020-08-20T09:30:00.000-08:00,"nitrogen, ammonia (NH₃ as N), total (fl. conc.)",7664-41-7,0.005,0.005,,mg/l,NOT_DETECTED,,,TOTAL,LAB,ALS,NH3F;NH3-F-VA;EMS Migration,2020-08-28 00:00:00.000-08:00,Preliminary,Ungraded,3602959,,3,Nutrients,,2020-08-21 11:35:00.000-08:00,,,,"Lab Batch ID: L2492409 EMS Result ID: 29816139 , Lab comments if any:",,,,Statistical Outlier: 0.005 mg/l >= P95 (0.005 mg/l),
Diane Sutherland,74 - Permittee,BC Lake Monitoring Network,50226519,E303413,CHILLIWACK LAKE NEAR CENTRE OF THE NORTH 1/2 OF LAKE,LAKE OR POND,49.076764,-121.436211,2040.0,m,BC Lake Monitoring Network (BCLMN),2016-09-07T10:30:00.000-08:00,2016-09-07T11:00:00.000-08:00,Diane Sutherland,Chloro a filtered vol : 1L,Generated activity from observation import file E303413.csv.0_dd95c796-e152-4e3a-8802-a0ad4c2161db.csv,false,,,,Field: Device Type,,GRB,Water - Fresh,,1,9,m,2016-09-07 10:30:00.000-08:00,,"magnesium (Mg), total (fl. conc.)",7439-95-4,0.33,0.1,,mg/l,,,,TOTAL,LAB,ALS,X170;ICP;EMS Migration,2016-09-19 00:00:00.000-08:00,Preliminary,Ungraded,3036623,,10,Metals,,2016-09-07 12:00:00.000-08:00,,,,"Lab Batch ID: L1825179 EMS Result ID: 21343158 , Lab comments if any:",,,,,
Danny St.Hilaire,"52 - Southern Region, Penticton",BC Lake Monitoring Network,50258725,E303413,CHILLIWACK LAKE NEAR CENTRE OF THE NORTH 1/2 OF LAKE,LAKE OR POND,49.076764,-121.436211,2040.0,m,BC Lake Monitoring Network (BCLMN),2022-08-17T08:30:00.000-08:00,2022-08-17T08:45:00.000-08:00,DSH,,Generated activity from observation import file E303413.csv.0_dd95c796-e152-4e3a-8802-a0ad4c2161db.csv,false,,,,Field: Device Type,,GRB,Water - Fresh,,20,45,m,2022-08-17 08:45:00.000-08:00,2022-08-17T09:00:00.000-08:00,"zinc (Zn), total (fl. conc.)",7440-66-6,0.00045,0.0002,,mg/l,,,,TOTAL,LAB,ALS,METT;MET-T-NP-BCMOE-MS-VA;US EPA,2022-08-19 00:00:00.000-08:00,Preliminary,Ungraded,3947879,,0,Metals,,2022-08-18 11:00:00.000-08:00,,,,"Lab Batch ID: VA22B9378 EMS Result ID: 35274956 , Lab comments if any:",,,,,
Danny St.Hilaire,"52 - Southern Region, Penticton",BC Lake Monitoring Network,50258725,E303413,CHILLIWACK LAKE NEAR CENTRE OF THE NORTH 1/2 OF LAKE,LAKE OR POND,49.076764,-121.436211,2040.0,m,BC Lake Monitoring Network (BCLMN),2022-08-17T08:30:00.000-08:00,2022-08-17T08:45:00.000-08:00,DSH,,Generated activity from observation import file E303413.csv.0_dd95c796-e152-4e3a-8802-a0ad4c2161db.csv,false,,,,Field: Device Type,,GRB,Water - Fresh,,20,45,m,2022-08-17 08:45:00.000-08:00,2022-08-17T09:00:00.000-08:00,"boron (B), total (fl. conc.)",7440-42-8,0.005,0.005,,mg/l,NOT_DETECTED,,,TOTAL,LAB,ALS,METN;MET-T-NP-CCMS-VA;US EPA,2022-08-24 00:00:00.000-08:00,Preliminary,Ungraded,3947879,,0,Metals,,2022-08-18 11:00:00.000-08:00,,,,"Lab Batch ID: VA22B9378 EMS Result ID: 35274928 , Lab comments if any:",,,,Statistical Outlier: 0.005 mg/l >= P95 (0.005 mg/l),
Danny St.Hilaire,"52 - Southern Region, Penticton",BC Lake Monitoring Network,50260656,E303413,CHILLIWACK LAKE NEAR CENTRE OF THE NORTH 1/2 OF LAKE,LAKE OR POND,49.076764,-121.436211,2040.0,m,BC Lake Monitoring Network (BCLMN),2023-04-17T11:45:00.000-08:00,2023-04-17T12:00:00.000-08:00,Danny St. Hilaire,,Generated activity from observation import file E303413.csv.0_dd95c796-e152-4e3a-8802-a0ad4c2161db.csv,false,,,,Field: Device Type,,GRB,Water - Fresh,,1,7,m,2023-04-17 11:45:00.000-08:00,2023-04-17T12:00:00.000-08:00,"chloride (Cl⁻), dissolved (fl. conc.)",16887-00-6,0.5,0.5,,mg/l,NOT_DETECTED,,,DISSOLVED,LAB,ALS,X044;Ion Chromatography;EMS Migration,2023-04-19 00:00:00.000-08:00,Preliminary,Ungraded,4076633,,3,Major Ions,,2023-04-18 11:15:00.000-08:00,,,,"Lab Batch ID: VA23A8323 EMS Result ID: 37595802 , Lab comments if any:",,,,Statistical Outlier: 0.5 mg/l >= P95 (0.5 mg/l),
Danny St.Hilaire,74 - Permittee,BC Lake Monitoring Network,50247824,E303413,CHILLIWACK LAKE NEAR CENTRE OF THE NORTH 1/2 OF LAKE,LAKE OR POND,49.076764,-121.436211,2040.0,m,BC Lake Monitoring Network (BCLMN),2020-08-20T09:15:00.000-08:00,2020-08-20T09:30:00.000-08:00,Danny St. Hilaire,W576-577/ N100/ T398/ TC,Generated activity from observation import file E303413.csv.0_dd95c796-e152-4e3a-8802-a0ad4c2161db.csv,false,,,,Field: Device Type,,GRB,Water - Fresh,,18,45,m,2020-08-20 09:30:00.000-08:00,2020-08-20T09:45:00.000-08:00,"uranium (U), total (fl. conc.)",7440-61-1,0.0000461,0.000002,,mg/l,,,,TOTAL,LAB,ALS,METN;MET-T-NP-CCMS-VA;US EPA,2020-08-24 00:00:00.000-08:00,Preliminary,Ungraded,3602958,,3,Metals,,2020-08-21 11:35:00.000-08:00,,,,"Lab Batch ID: L2492409 EMS Result ID: 29816129 , Lab comments if any:",,,,,
Danny St.Hilaire,"52 - Southern Region, Penticton",BC Lake Monitoring Network,50261832,E303413,CHILLIWACK LAKE NEAR CENTRE OF THE NORTH 1/2 OF LAKE,LAKE OR POND,49.076764,-121.436211,2040.0,m,BC Lake Monitoring Network (BCLMN),2023-08-22T08:45:00.000-08:00,2023-08-22T09:00:00.000-08:00,Danny St. Hilaire,,Generated activity from observation import file E303413.csv.0_dd95c796-e152-4e3a-8802-a0ad4c2161db.csv,false,,,,Field: Device Type,,GRB,Water - Fresh,,25,45,m,2023-08-22 09:00:00.000-08:00,2023-08-22T09:15:00.000-08:00,"silver (Ag), total (fl. conc.)",7440-22-4,0.000005,0.000005,,mg/l,NOT_DETECTED,,,TOTAL,LAB,ALS,METN;MET-T-NP-CCMS-VA;US EPA,2023-08-25 00:00:00.000-08:00,Preliminary,Ungraded,4161473,,5,Metals,,2023-08-23 11:00:00.000-08:00,,,,"Lab Batch ID: VA23B9685 EMS Result ID: 39227134 , Lab comments if any:",,,,Statistical Outlier: 5.0E-6 mg/l >= P95 (5.0E-6 mg/l),
Lyndsey Johnson,74 - Permittee,BC Lake Monitoring Network,50236467,E303413,CHILLIWACK LAKE NEAR CENTRE OF THE NORTH 1/2 OF LAKE,LAKE OR POND,49.076764,-121.436211,2040.0,m,BC Lake Monitoring Network (BCLMN),2018-05-15T11:15:00.000-08:00,2018-05-15T11:27:00.000-08:00,Lyndsey Johnson,M421,Generated activity from observation import file E303413.csv.0_dd95c796-e152-4e3a-8802-a0ad4c2161db.csv,false,,,,Field: Device Type,,GRB,Water - Fresh,,2,10,m,2018-05-15 11:15:00.000-08:00,,"calcium (Ca), total (fl. conc.)",7440-70-2,3,0.01,,mg/l,,,,TOTAL,LAB,ALS,X561;Total metals: FA- HNO3- HR-ICPMS (No Prep)Prep);US EPA,2018-05-29 00:00:00.000-08:00,Preliminary,Ungraded,3252774,,7,Metals,,2018-05-16 08:20:00.000-08:00,,,,"Lab Batch ID: L2095393 EMS Result ID: 24628312 , Lab comments if any:",,,,,
Diane Sutherland,74 - Permittee,BC Lake Monitoring Network,50226519,E303413,CHILLIWACK LAKE NEAR CENTRE OF THE NORTH 1/2 OF LAKE,LAKE OR POND,49.076764,-121.436211,2040.0,m,BC Lake Monitoring Network (BCLMN),2016-09-07T10:30:00.000-08:00,2016-09-07T11:00:00.000-08:00,Diane Sutherland,,Generated activity from observation import file E303413.csv.0_dd95c796-e152-4e3a-8802-a0ad4c2161db.csv,false,,,,Field: Device Type,,GRB,Water - Fresh,,30,50,m,2016-09-07 11:00:00.000-08:00,,"sulfate (SO₄⁻²), dissolved (fl. conc.)",14808-79-8,3.34,0.3,,mg/l,,,,DISSOLVED,LAB,ALS,X044;Ion Chromatography;EMS Migration,2016-09-08 00:00:00.000-08:00,Preliminary,Ungraded,3036624,,10,Major Ions,,2016-09-07 00:00:00.000-08:00,,,,"Lab Batch ID: L1825179 EMS Result ID: 21343173 , Lab comments if any:",,,,,
Danny St.Hilaire,"52 - Southern Region, Penticton",BC Lake Monitoring Network,50258725,E303413,CHILLIWACK LAKE NEAR CENTRE OF THE NORTH 1/2 OF LAKE,LAKE OR POND,49.076764,-121.436211,2040.0,m,BC Lake Monitoring Network (BCLMN),2022-08-17T08:30:00.000-08:00,2022-08-17T08:45:00.000-08:00,DSH,,Generated activity from observation import file E303413.csv.0_dd95c796-e152-4e3a-8802-a0ad4c2161db.csv,false,,,,Field: Device Type,,GRB,Water - Fresh,,1,7,m,2022-08-17 08:30:00.000-08:00,2022-08-17T08:45:00.000-08:00,"zinc (Zn), total (fl. conc.)",7440-66-6,0.00056,0.0002,,mg/l,,,,TOTAL,LAB,ALS,METT;MET-T-NP-BCMOE-MS-VA;US EPA,2022-08-19 00:00:00.000-08:00,Preliminary,Ungraded,3947880,,0,Metals,,2022-08-18 11:00:00.000-08:00,,,,"Lab Batch ID: VA22B9378 EMS Result ID: 35275011 , Lab comments if any:",,,,,
Danny St.Hilaire,74 - Permittee,BC Lake Monitoring Network,50247824,E303413,CHILLIWACK LAKE NEAR CENTRE OF THE NORTH 1/2 OF LAKE,LAKE OR POND,49.076764,-121.436211,2040.0,m,BC Lake Monitoring Network (BCLMN),2020-08-20T09:15:00.000-08:00,2020-08-20T09:30:00.000-08:00,Danny St. Hilaire,W576-577/ N100/ T398/ TC,Generated activity from observation import file E303413.csv.0_dd95c796-e152-4e3a-8802-a0ad4c2161db.csv,false,,,,Field: Device Type,,GRB,Water - Fresh,,1,9,m,2020-08-20 09:15:00.000-08:00,2020-08-20T09:30:00.000-08:00,"sodium (Na), total (fl. conc.)",7440-23-5,0.758,0.02,,mg/l,,,,TOTAL,LAB,ALS,METN;MET-T-NP-CCMS-VA;US EPA,2020-08-24 00:00:00.000-08:00,Preliminary,Ungraded,3602959,,3,Metals,,2020-08-21 11:35:00.000-08:00,,,,"Lab Batch ID: L2492409 EMS Result ID: 29816171 , Lab comments if any:",,,,,
Danny St.Hilaire,"52 - Southern Region, Penticton",BC Lake Monitoring Network,50260656,E303413,CHILLIWACK LAKE NEAR CENTRE OF THE NORTH 1/2 OF LAKE,LAKE OR POND,49.076764,-121.436211,2040.0,m,BC Lake Monitoring Network (BCLMN),2023-04-17T11:45:00.000-08:00,2023-04-17T12:00:00.000-08:00,Danny St. Hilaire,,Generated activity from observation import file E303413.csv.0_dd95c796-e152-4e3a-8802-a0ad4c2161db.csv,false,,,,Field: Device Type,,GRB,Water - Fresh,,20,45,m,2023-04-17 12:00:00.000-08:00,2023-04-17T12:15:00.000-08:00,"selenium (Se), total (fl. conc.)",7782-49-2,0.00004,0.00004,,mg/l,NOT_DETECTED,,,TOTAL,LAB,ALS,METN;MET-T-NP-CCMS-VA;US EPA,2023-04-20 00:00:00.000-08:00,Preliminary,Ungraded,4076632,,3,Metals,,2023-04-18 11:15:00.000-08:00,,,,"Lab Batch ID: VA23A8323 EMS Result ID: 37595782 , Lab comments if any:",,,,,
Danny St.Hilaire,"52 - Southern Region, Penticton",BC Lake Monitoring Network,50261832,E303413,CHILLIWACK LAKE NEAR CENTRE OF THE NORTH 1/2 OF LAKE,LAKE OR POND,49.076764,-121.436211,2040.0,m,BC Lake Monitoring Network (BCLMN),2023-08-22T08:45:00.000-08:00,2023-08-22T09:00:00.000-08:00,Danny St. Hilaire,,Generated activity from observation import file E303413.csv.0_dd95c796-e152-4e3a-8802-a0ad4c2161db.csv,false,,,,Field: Device Type,,GRB,Water - Fresh,,25,45,m,2023-08-22 09:00:00.000-08:00,2023-08-22T09:15:00.000-08:00,"boron (B), total (fl. conc.)",7440-42-8,0.005,0.005,,mg/l,NOT_DETECTED,,,TOTAL,LAB,ALS,METN;MET-T-NP-CCMS-VA;US EPA,2023-08-25 00:00:00.000-08:00,Preliminary,Ungraded,4161473,,5,Metals,,2023-08-23 11:00:00.000-08:00,,,,"Lab Batch ID: VA23B9685 EMS Result ID: 39227137 , Lab comments if any:",,,,Statistical Outlier: 0.005 mg/l >= P95 (0.005 mg/l),
Danny St.Hilaire,"52 - Southern Region, Penticton",BC Lake Monitoring Network,50258725,E303413,CHILLIWACK LAKE NEAR CENTRE OF THE NORTH 1/2 OF LAKE,LAKE OR POND,49.076764,-121.436211,2040.0,m,BC Lake Monitoring Network (BCLMN),2022-08-17T08:30:00.000-08:00,2022-08-17T08:45:00.000-08:00,DSH,,Generated activity from observation import file E303413.csv.0_dd95c796-e152-4e3a-8802-a0ad4c2161db.csv,false,,,,Field: Device Type,,GRB,Water - Fresh,,1,7,m,2022-08-17 08:30:00.000-08:00,2022-08-17T08:45:00.000-08:00,"nitrogen, nitrate (NO₃⁻), dissolved (fl. conc.)",14797-55-8,0.0325,0.003,,mg/l,,,,DISSOLVED,LAB,ALS,X044;Ion Chromatography;EMS Migration,2022-08-20 00:00:00.000-08:00,Preliminary,Ungraded,3947880,,0,Nutrients,,2022-08-18 11:00:00.000-08:00,,,,"Lab Batch ID: VA22B9378 EMS Result ID: 35274971 , Lab comments if any:",,,,,
Maxwell Hoyer,"52 - Southern Region, Penticton",BC Lake Monitoring Network,50254999,E303413,CHILLIWACK LAKE NEAR CENTRE OF THE NORTH 1/2 OF LAKE,LAKE OR POND,49.076764,-121.436211,2040.0,m,BC Lake Monitoring Network (BCLMN),2021-08-18T09:00:00.000-08:00,2021-08-18T09:15:00.000-08:00,Danny St. Hilaire,,Generated activity from observation import file E303413.csv.0_dd95c796-e152-4e3a-8802-a0ad4c2161db.csv,false,,,,Field: Device Type,,GRB,Water - Fresh,,20,45,m,2021-08-18 09:15:00.000-08:00,2021-08-18T09:30:00.000-08:00,"orthophosphate (PO₄⁻³ as P), dissolved (fl. conc.)",7723-14-0,0.001,0.001,,mg/l,NOT_DETECTED,,,,LAB,ALS,1420;Auto. Ascorbic - L Level;EMS Migration,2021-08-20 00:00:00.000-08:00,Preliminary,Ungraded,3767288,,3,Nutrients,,2021-08-19 12:00:00.000-08:00,,,,"Lab Batch ID: VA21B7592 EMS Result ID: 32247903 , Lab comments if any:",,,,Statistical Outlier: 0.001 mg/l >= P95 (0.001 mg/l),
Lyndsey Johnson,74 - Permittee,BC Lake Monitoring Network,50236467,E303413,CHILLIWACK LAKE NEAR CENTRE OF THE NORTH 1/2 OF LAKE,LAKE OR POND,49.076764,-121.436211,2040.0,m,BC Lake Monitoring Network (BCLMN),2018-05-15T11:15:00.000-08:00,2018-05-15T11:27:00.000-08:00,Lyndsey Johnson,M421,Generated activity from observation import file E303413.csv.0_dd95c796-e152-4e3a-8802-a0ad4c2161db.csv,false,,,,Field: Device Type,,GRB,Water - Fresh,,2,10,m,2018-05-15 11:15:00.000-08:00,,"beryllium (Be), total (fl. conc.)",7440-41-7,0.00001,0.00001,,mg/l,NOT_DETECTED,,,TOTAL,LAB,ALS,X561;Total metals: FA- HNO3- HR-ICPMS (No Prep)Prep);US EPA,2018-05-29 00:00:00.000-08:00,Preliminary,Ungraded,3252774,,7,Metals,,2018-05-16 08:20:00.000-08:00,,,,"Lab Batch ID: L2095393 EMS Result ID: 24628308 , Lab comments if any:",,,,Statistical Outlier: 1.0E-5 mg/l >= P95 (1.0E-5 mg/l),
